0.465 0.541482 0.683182 0.423667
0.468333 0.527802 0.709904 0.408758
0.471667 0.514451 0.736523 0.394356
0.475 0.50143 0.763022 0.380454
0.478333 0.488751 0.789359 0.367053
0.481667 0.476453 0.815433 0.354185
0.485 0.464626 0.841024 0.341934
0.488333 0.453453 0.865686 0.330472
0.491667 0.443284 0.888568 0.320137
0.495 0.434717 0.908169 0.311497
0.498333 0.428487 0.922398 0.305339
0.501667 0.425899 0.929224 0.302488
0.505 0.425009 0.930657 0.301706
0.508333 0.425144 0.93026 0.301876
0.511667 0.425359 0.929474 0.302212
0.515 0.42557 0.928609 0.30258
0.518333 0.425749 0.927938 0.302874
0.521667 0.425796 0.927646 0.30298
0.525 0.425795 0.927649 0.30299
0.528333 0.425799 0.927739 0.302958
0.531667 0.425903 0.927867 0.302912
0.535 0.426171 0.927981 0.302894
0.538333 0.426526 0.92801 0.302927
0.541667 0.426673 0.928019 0.302976
0.545 0.426622 0.92805 0.303023
0.548333 0.426318 0.928111 0.303039
0.551667 0.425655 0.928181 0.303037
0.555 0.425 0.928209 0.303034
0.558333 0.42494 0.928121 0.303074
0.561667 0.425059 0.927987 0.303126
0.565 0.42565 0.927856 0.303176
0.568333 0.42666 0.927754 0.303197
0.571667 0.427216 0.927825 0.303161
0.575 0.427142 0.927811 0.303119
0.578333 0.426289 0.92768 0.303135
0.581667 0.422058 0.927421 0.303179
0.585 0.409297 0.927285 0.303166
0.588333 0.386135 0.927374 0.303097
0.591667 0.353762 0.927658 0.30296
0.595 0.316782 0.928268 0.302794
0.598333 0.282858 0.929026 0.302558
0.601667 0.262782 0.928384 0.302688
0.605 0.260601 0.927341 0.303043
0.608333 0.260672 0.927467 0.303195
0.611667 0.261232 0.927523 0.30331
0.615 0.262458 0.927619 0.303384
0.618333 0.263994 0.927829 0.303416
0.621667 0.265281 0.928143 0.303398
0.625 0.265791 0.928476 0.303348
0.628333 0.265858 0.928427 0.303321
0.631667 0.265862 0.928157 0.30332
0.635 0.265816 0.927738 0.303297
0.638333 0.265727 0.927314 0.303228
0.641667 0.265635 0.927027 0.303127
0.645 0.265567 0.927031 0.303046
0.648333 0.265521 0.927159 0.302989
0.651667 0.265525 0.927395 0.302999
0.655 0.265536 0.927872 0.303025
0.658333 0.265615 0.928142 0.303188
0.661667 0.265907 0.928084 0.303657
0.665 0.265835 0.928745 0.303555
0.668333 0.265603 0.9261 0.303188
0.671667 0.256018 0.881853 0.288617
0.675 0.209818 0.63907 0.218401
0.678333 0.146233 0.197353 0.127432
0.681667 0.125027 0.00025575 0.10003
0.685 0.125 0 0.1
0.688333 0.125 0 0.1
0.691667 0.125 0 0.1
0.695 0.125 0 0.1
0.698333 0.125 0 0.1
0.701667 0.125 0 0.1
0.705 0.125 0 0.1
0.708333 0.125 0 0.1
0.711667 0.125 0 0.1
0.715 0.125 0 0.1
0.718333 0.125 0 0.1
0.721667 0.125 0 0.1
0.725 0.125 0 0.1
0.728333 0.125 0 0.1
0.731667 0.125 0 0.1
0.735 0.125 0 0.1
0.738333 0.125 0 0.1
0.741667 0.125 0 0.1
0.745 0.125 0 0.1
0.748333 0.125 0 0.1
0.751667 0.125 0 0.1
0.755 0.125 0 0.1
0.758333 0.125 0 0.1
0.761667 0.125 0 0.1
0.765 0.125 0 0.1
0.768333 0.125 0 0.1
0.771667 0.125 0 0.1
0.775 0.125 0 0.1
0.778333 0.125 0 0.1
0.781667 0.125 0 0.1
0.785 0.125 0 0.1
0.788333 0.125 0 0.1
0.791667 0.125 0 0.1
0.795 0.125 0 0.1
0.798333 0.125 0 0.1
0.801667 0.125 0 0.1
0.805 0.125 0 0.1
0.808333 0.125 0 0.1
0.811667 0.125 0 0.1
0.815 0.125 0 0.1
0.818333 0.125 0 0.1
0.821667 0.125 0 0.1
0.825 0.125 0 0.1
0.828333 0.125 0 0.1
0.831667 0.125 0 0.1
0.835 0.125 0 0.1
0.838333 0.125 0 0.1
0.841667 0.125 0 0.1
0.845 0.125 0 0.1
0.848333 0.125 0 0.1
0.851667 0.125 0 0.1
0.855 0.125 0 0.1
0.858333 0.125 0 0.1
0.861667 0.125 0 0.1
0.865 0.125 0 0.1
0.868333 0.125 0 0.1
0.871667 0.125 0 0.1
0.875 0.125 0 0.1
0.878333 0.125 0 0.1
0.881667 0.125 0 0.1
0.885 0.125 0 0.1
0.888333 0.125 0 0.1
0.891667 0.125 0 0.1
0.895 0.125 0 0.1
0.898333 0.125 0 0.1
0.901667 0.125 0 0.1
0.905 0.125 0 0.1
0.908333 0.125 0 0.1
0.911667 0.125 0 0.1
0.915 0.125 0 0.1
0.918333 0.125 0 0.1
0.921667 0.125 0 0.1
0.925 0.125 0 0.1
0.928333 0.125 0 0.1
0.931667 0.125 0 0.1
0.935 0.125 0 0.1
0.938333 0.125 0 0.1
0.941667 0.125 0 0.1
0.945 0.125 0 0.1
0.948333 0.125 0 0.1
0.951667 0.125 0 0.1
0.955 0.125 0 0.1
0.958333 0.125 0 0.1
0.961667 0.125 0 0.1
0.965 0.125 0 0.1
0.968333 0.125 0 0.1
0.971667 0.125 0 0.1
0.975 0.125 0 0.1
0.978333 0.125 0 0.1
0.981667 0.125 0 0.1
0.985 0.125 0 0.1
0.988333 0.125 0 0.1
0.991667 0.125 0 0.1
0.995 0.125 0 0.1
0.998333 0.125 0 0.1
