x,rho,P,u
-0.378878878878879,1,1,0
-0.377877877877878,1,1,0
-0.376876876876877,1,1,0
-0.375875875875876,1,1,0
-0.374874874874875,1,1,0
-0.373873873873874,1,1,0
-0.372872872872873,1,1,0
-0.371871871871872,1,1,0
-0.370870870870871,1,1,0
-0.36986986986987,1,1,0
-0.368868868868869,1,1,0
-0.367867867867868,1,1,0
-0.366866866866867,1,1,0
-0.365865865865866,1,1,0
-0.364864864864865,1,1,0
-0.363863863863864,1,1,0
-0.362862862862863,1,1,0
-0.361861861861862,1,1,0
-0.360860860860861,1,1,0
-0.35985985985986,1,1,0
-0.358858858858859,1,1,0
-0.357857857857858,1,1,0
-0.356856856856857,1,1,0
-0.355855855855856,1,1,0
-0.354854854854855,1,1,0
-0.353853853853854,1,1,0
-0.352852852852853,1,1,0
-0.351851851851852,1,1,0
-0.350850850850851,1,1,0
-0.34984984984985,1,1,0
-0.348848848848849,1,1,0
-0.347847847847848,1,1,0
-0.346846846846847,1,1,0
-0.345845845845846,1,1,0
-0.344844844844845,1,1,0
-0.343843843843844,1,1,0
-0.342842842842843,1,1,0
-0.341841841841842,1,1,0
-0.340840840840841,1,1,0
-0.33983983983984,1,1,0
-0.338838838838839,1,1,0
-0.337837837837838,1,1,0
-0.336836836836837,1,1,0
-0.335835835835836,1,1,0
-0.334834834834835,1,1,0
-0.333833833833834,1,1,0
-0.332832832832833,1,1,0
-0.331831831831832,1,1,0
-0.330830830830831,1,1,0
-0.32982982982983,1,1,0
-0.328828828828829,1,1,0
-0.327827827827828,1,1,0
-0.326826826826827,1,1,0
-0.325825825825826,1,1,0
-0.324824824824825,1,1,0
-0.323823823823824,1,1,0
-0.322822822822823,1,1,0
-0.321821821821822,1,1,0
-0.320820820820821,1,1,0
-0.31981981981982,1,1,0
-0.318818818818819,1,1,0
-0.317817817817818,1,1,0
-0.316816816816817,1,1,0
-0.315815815815816,1,1,0
-0.314814814814815,1,1,0
-0.313813813813814,1,1,0
-0.312812812812813,1,1,0
-0.311811811811812,1,1,0
-0.310810810810811,1,1,0
-0.30980980980981,1,1,0
-0.308808808808809,1,1,0
-0.307807807807808,1,1,0
-0.306806806806807,1,1,0
-0.305805805805806,1,1,0
-0.304804804804805,1,1,0
-0.303803803803804,1,1,0
-0.302802802802803,1,1,0
-0.301801801801802,1,1,0
-0.300800800800801,1,1,0
-0.2997997997998,1,1,0
-0.298798798798799,1,1,0
-0.297797797797798,1,1,0
-0.296796796796797,1,1,0
-0.295795795795796,1,1,0
-0.294794794794795,1,1,0
-0.293793793793794,1,1,0
-0.292792792792793,1,1,0
-0.291791791791792,1,1,0
-0.290790790790791,1,1,0
-0.28978978978979,1,1,0
-0.288788788788789,1,1,0
-0.287787787787788,1,1,0
-0.286786786786787,1,1,0
-0.285785785785786,1,1,0
-0.284784784784785,1,1,0
-0.283783783783784,1,1,0
-0.282782782782783,1,1,0
-0.281781781781782,1,1,0
-0.280780780780781,1,1,0
-0.27977977977978,1,1,0
-0.278778778778779,1,1,0
-0.277777777777778,1,1,0
-0.276776776776777,1,1,0
-0.275775775775776,1,1,0
-0.274774774774775,1,1,0
-0.273773773773774,1,1,0
-0.272772772772773,1,1,0
-0.271771771771772,1,1,0
-0.270770770770771,1,1,0
-0.26976976976977,1,1,0
-0.268768768768769,1,1,0
-0.267767767767768,1,1,0
-0.266766766766767,1,1,0
-0.265765765765766,1,1,0
-0.264764764764765,1,1,0
-0.263763763763764,1,1,0
-0.262762762762763,1,1,0
-0.261761761761762,1,1,0
-0.260760760760761,1,1,0
-0.25975975975976,1,1,0
-0.258758758758759,1,1,0
-0.257757757757758,1,1,0
-0.256756756756757,1,1,0
-0.255755755755756,1,1,0
-0.254754754754755,1,1,0
-0.253753753753754,1,1,0
-0.252752752752753,1,1,0
-0.251751751751752,1,1,0
-0.250750750750751,1,1,0
-0.24974974974975,1,1,0
-0.248748748748749,1,1,0
-0.247747747747748,1,1,0
-0.246746746746747,1,1,0
-0.245745745745746,1,1,0
-0.244744744744745,1,1,0
-0.243743743743744,1,1,0
-0.242742742742743,1,1,0
-0.241741741741742,1,1,0
-0.240740740740741,1,1,0
-0.23973973973974,1,1,0
-0.238738738738739,1,1,0
-0.237737737737738,1,1,0
-0.236736736736737,1,1,0
-0.235735735735736,0.996808498960078,0.995534752356952,0.00378106495103725
-0.234734734734735,0.993297458040382,0.990629036903047,0.0079519024552079
-0.233733733733734,0.989796317599393,0.985744056612965,0.0121227399593787
-0.232732732732733,0.986305056684211,0.980879738400144,0.0162935774635496
-0.231731731731732,0.982823654371522,0.976036009384258,0.0204644149677206
-0.230730730730731,0.979352089767569,0.971212796890778,0.0246352524718914
-0.22972972972973,0.975890342008143,0.966410028450542,0.0288060899760623
-0.228728728728729,0.97243839025855,0.96162763179931,0.0329769274802329
-0.227727727727728,0.968996213713599,0.956865534877339,0.0371477649844038
-0.226726726726727,0.965563791597575,0.952123665828939,0.0413186024885748
-0.225725725725726,0.962141103164227,0.947401953002051,0.0454894399927456
-0.224724724724725,0.958728127696733,0.942700324947801,0.0496602774969164
-0.223723723723724,0.955324844507693,0.938018710420079,0.0538311150010871
-0.222722722722723,0.9519312329391,0.933357038375099,0.0580019525052579
-0.221721721721722,0.948547272362322,0.928715237970968,0.062172790009429
-0.220720720720721,0.94517294217808,0.924093238567266,0.0663436275135998
-0.21971971971972,0.941808221816428,0.919490969724601,0.0705144650177706
-0.218718718718719,0.938453090736732,0.914908361204189,0.0746853025219413
-0.217717717717718,0.935107528427646,0.910345342967423,0.0788561400261121
-0.216716716716717,0.931771514407098,0.905801845175446,0.0830269775302831
-0.215715715715716,0.928445028222262,0.90127779818872,0.087197815034454
-0.214714714714715,0.925128049449543,0.896773132566602,0.0913686525386248
-0.213713713713714,0.921820557694549,0.892287779066918,0.0955394900427956
-0.212712712712713,0.918522532592078,0.887821668645535,0.0997103275469663
-0.211711711711712,0.915233953806091,0.883374732455936,0.103881165051137
-0.210710710710711,0.911954801029695,0.878946901848799,0.108052002555308
-0.20970970970971,0.908685053985118,0.874538108371567,0.112222840059479
-0.208708708708709,0.905424692423697,0.870148283768035,0.11639367756365
-0.207707707707708,0.902173696125843,0.865777359977913,0.12056451506782
-0.206706706706707,0.898932044901032,0.861425269136414,0.124735352571992
-0.205705705705706,0.895699718587779,0.857091943573834,0.128906190076162
-0.204704704704705,0.89247669705362,0.852777315815122,0.133077027580333
-0.203703703703704,0.889262960195085,0.848481318579465,0.137247865084504
-0.202702702702703,0.886058487937686,0.844203884779873,0.141418702588675
-0.201701701701702,0.882863260235888,0.839944947522751,0.145589540092846
-0.200700700700701,0.879677257073092,0.835704440107485,0.149760377597017
-0.1996996996997,0.876500458461617,0.831482296026027,0.153931215101187
-0.198698698698699,0.87333284444267,0.827278448962471,0.158102052605358
-0.197697697697698,0.870174395086335,0.823092832792641,0.162272890109529
-0.196696696696697,0.867025090491547,0.818925381583675,0.1664437276137
-0.195695695695696,0.86388491078607,0.814776029593609,0.170614565117871
-0.194694694694695,0.860753836126481,0.810644711270958,0.174785402622041
-0.193693693693694,0.857631846698146,0.806531361254311,0.178956240126212
-0.192692692692693,0.854518922715196,0.802435914371908,0.183127077630383
-0.191691691691692,0.851415044420511,0.798358305641229,0.187297915134554
-0.190690690690691,0.848320192085701,0.794298470268589,0.191468752638725
-0.18968968968969,0.845234346011077,0.790256343648719,0.195639590142896
-0.188688688688689,0.842157486525635,0.786231861364349,0.199810427647067
-0.187687687687688,0.839089593987038,0.782224959185817,0.203981265151237
-0.186686686686687,0.83603064878159,0.778235573070636,0.208152102655408
-0.185685685685686,0.832980631324216,0.774263639163101,0.212322940159579
-0.184684684684685,0.829939522058443,0.770309093793872,0.21649377766375
-0.183683683683684,0.82690730145638,0.766371873479569,0.220664615167921
-0.182682682682683,0.823883950018692,0.762451914922363,0.224835452672092
-0.181681681681682,0.820869448274584,0.758549155009571,0.229006290176262
-0.180680680680681,0.817863776781779,0.754663530813245,0.233177127680433
-0.17967967967968,0.814866916126496,0.750794979589771,0.237347965184604
-0.178678678678679,0.81187884692343,0.746943438779462,0.241518802688775
-0.177677677677678,0.808899549815731,0.743108846006153,0.245689640192946
-0.176676676676677,0.805929005474981,0.739291139076795,0.249860477697117
-0.175675675675676,0.802967194601177,0.735490255981058,0.254031315201287
-0.174674674674675,0.80001409792271,0.73170613489092,0.258202152705458
-0.173673673673674,0.797069696196336,0.727938714160268,0.262372990209629
-0.172672672672673,0.794133970207167,0.724187932324501,0.2665438277138
-0.171671671671672,0.791206900768644,0.720453728100121,0.270714665217971
-0.170670670670671,0.788288468722513,0.716736040384336,0.274885502722142
-0.16966966966967,0.785378654938809,0.71303480825466,0.279056340226312
-0.168668668668669,0.782477440315837,0.709349970968518,0.283227177730483
-0.167667667667668,0.779584805780142,0.705681467962838,0.287398015234654
-0.166666666666667,0.7767007322865,0.702029238853661,0.291568852738825
-0.165665665665666,0.773825200817887,0.698393223435739,0.295739690242996
-0.164664664664665,0.770958192385463,0.694773361682139,0.299910527747167
-0.163663663663664,0.768099688028551,0.691169593743847,0.304081365251337
-0.162662662662663,0.765249668814614,0.687581859949375,0.308252202755508
-0.161661661661662,0.762408115839235,0.684010100804357,0.312423040259679
-0.160660660660661,0.759575010226101,0.680454256991168,0.31659387776385
-0.15965965965966,0.756750333126972,0.676914269368517,0.320764715268021
-0.158658658658659,0.753934065721667,0.673390078971057,0.324935552772192
-0.157657657657658,0.751126189218046,0.669881627009002,0.329106390276362
-0.156656656656657,0.74832668485198,0.666388854867718,0.333277227780533
-0.155655655655656,0.745535533887336,0.662911704107344,0.337448065284704
-0.154654654654655,0.742752717615957,0.659450116462398,0.341618902788875
-0.153653653653654,0.739978217357638,0.656004033841382,0.345789740293046
-0.152652652652653,0.737212014460106,0.652573398326398,0.349960577797217
-0.151651651651652,0.734454090299001,0.649158152172755,0.354131415301387
-0.150650650650651,0.731704426277851,0.645758237808581,0.358302252805558
-0.14964964964965,0.728963003828055,0.642373597834434,0.362473090309729
-0.148648648648649,0.726229804408862,0.639004175022919,0.3666439278139
-0.147647647647648,0.723504809507348,0.635649912318293,0.370814765318071
-0.146646646646647,0.720788000638393,0.632310752836084,0.374985602822242
-0.145645645645646,0.718079359344668,0.628986639862708,0.379156440326412
-0.144644644644645,0.715378867196605,0.625677516855073,0.383327277830583
-0.143643643643644,0.712686505792382,0.622383327440205,0.387498115334754
-0.142642642642643,0.710002256757903,0.619104015414862,0.391668952838925
-0.141641641641642,0.707326101746769,0.615839524745142,0.395839790343096
-0.140640640640641,0.704658022440264,0.612589799566111,0.400010627847267
-0.13963963963964,0.701998000547337,0.609354784181416,0.404181465351438
-0.138638638638639,0.699346017804573,0.606134423062901,0.408352302855608
-0.137637637637638,0.696702055976175,0.602928660850227,0.412523140359779
-0.136636636636637,0.694066096853946,0.599737442350496,0.41669397786395
-0.135635635635636,0.691438122257266,0.596560712537863,0.420864815368121
-0.134634634634635,0.68881811403307,0.593398416553163,0.425035652872292
-0.133633633633634,0.686206054055828,0.590250499703529,0.429206490376463
-0.132632632632633,0.683601924227527,0.587116907462014,0.433377327880633
-0.131631631631632,0.681005706477644,0.583997585467212,0.437548165384804
-0.130630630630631,0.678417382763132,0.580892479522886,0.441719002888975
-0.12962962962963,0.675836935068391,0.577801535597583,0.445889840393146
-0.128628628628629,0.673264345405257,0.574724699824266,0.450060677897317
-0.127627627627628,0.670699595812972,0.571661918499933,0.454231515401488
-0.126626626626627,0.668142668358169,0.568613138085245,0.458402352905658
-0.125625625625626,0.665593545134848,0.565578305204148,0.462573190409829
-0.124624624624625,0.663052208264357,0.562557366643508,0.466744027914
-0.123623623623624,0.660518639895369,0.559550269352725,0.470914865418171
-0.122622622622623,0.657992822203863,0.556556960443369,0.475085702922342
-0.121621621621622,0.655474737393104,0.55357738718881,0.479256540426513
-0.120620620620621,0.652964367693619,0.550611497023836,0.483427377930683
-0.11961961961962,0.650461695363176,0.547659237544292,0.487598215434854
-0.118618618618619,0.647966702686767,0.544720556506707,0.491769052939025
-0.117617617617618,0.645479371976586,0.541795401827922,0.495939890443196
-0.116616616616617,0.642999685572004,0.53888372158472,0.500110727947367
-0.115615615615616,0.640527625839553,0.535985464013464,0.504281565451538
-0.114614614614615,0.638063175172903,0.53310057750972,0.508452402955708
-0.113613613613614,0.635606315992839,0.530229010627895,0.512623240459879
-0.112612612612613,0.633157030747246,0.527370712080871,0.51679407796405
-0.111611611611612,0.630715301911082,0.524525630739634,0.520964915468221
-0.110610610610611,0.62828111198636,0.521693715632911,0.525135752972392
-0.10960960960961,0.625854443502127,0.518874915946806,0.529306590476563
-0.108608608608609,0.623435279014444,0.51606918102443,0.533477427980733
-0.107607607607608,0.621023601106359,0.513276460365544,0.537648265484904
-0.106606606606607,0.618619392387899,0.51049670362619,0.541819102989075
-0.105605605605606,0.616222635496034,0.507729860618331,0.545989940493246
-0.104604604604605,0.613833313094665,0.504975881309486,0.550160777997417
-0.103603603603604,0.611451407874604,0.502234715822371,0.554331615501588
-0.102602602602603,0.609076902553548,0.499506314434535,0.558502453005759
-0.101601601601602,0.606709779876059,0.496790627577999,0.562673290509929
-0.100600600600601,0.604350022613548,0.494087605838902,0.5668441280141
-0.0995995995995996,0.601997613564249,0.491397199957132,0.571014965518271
-0.0985985985985986,0.599652535553199,0.488719360825973,0.575185803022442
-0.0975975975975976,0.59731477143222,0.486054039491746,0.579356640526613
-0.0965965965965966,0.594984304079894,0.483401187153447,0.583527478030784
-0.0955955955955956,0.592661116401545,0.480760755162396,0.587698315534954
-0.0945945945945946,0.590345191329216,0.478132695021875,0.591869153039125
-0.0935935935935936,0.588036511821652,0.475516958386773,0.596039990543296
-0.0925925925925926,0.585735060864272,0.47291349706323,0.600210828047467
-0.0915915915915916,0.583440821469158,0.470322263008286,0.604381665551638
-0.0905905905905906,0.581153776675024,0.46774320832952,0.608552503055809
-0.0895895895895896,0.578873909547202,0.465176285284698,0.612723340559979
-0.0885885885885886,0.576601203177618,0.462621446281423,0.61689417806415
-0.0875875875875876,0.574335640684771,0.460078643876778,0.621065015568321
-0.0865865865865866,0.572077205213715,0.457547830776973,0.625235853072492
-0.0855855855855856,0.569825879936036,0.455028959836999,0.629406690576663
-0.0845845845845846,0.567581648049829,0.45252198406027,0.633577528080834
-0.0835835835835836,0.56534449277968,0.450026856598275,0.637748365585004
-0.0825825825825826,0.563114397376647,0.447543530750229,0.641919203089175
-0.0815815815815816,0.560891345118232,0.445071959962723,0.646090040593346
-0.0805805805805806,0.558675319308369,0.442612097829371,0.650260878097517
-0.0795795795795796,0.556466303277396,0.440163898090469,0.654431715601688
-0.0785785785785786,0.554264280382037,0.437727314632638,0.658602553105859
-0.0775775775775776,0.552069234005383,0.435302301488483,0.662773390610029
-0.0765765765765766,0.549881147556865,0.432888812836247,0.6669442281142
-0.0755755755755756,0.547700004472242,0.430486802999458,0.671115065618371
-0.0745745745745746,0.54552578821357,0.428096226446588,0.675285903122542
-0.0735735735735736,0.543358482269192,0.42571703779071,0.679456740626713
-0.0725725725725726,0.541198070153707,0.423349191789147,0.683627578130884
-0.0715715715715716,0.539044535407954,0.420992643343132,0.687798415635055
-0.0705705705705706,0.536897861598993,0.418647347497464,0.691969253139225
-0.0695695695695696,0.534758032320079,0.416313259440165,0.696140090643396
-0.0685685685685686,0.532625031190645,0.413990334502135,0.700310928147567
-0.0675675675675676,0.530498841856281,0.411678528156815,0.704481765651738
-0.0665665665665666,0.52837944798871,0.409377796019841,0.708652603155909
-0.0655655655655656,0.526266833285771,0.407088093848704,0.71282344066008
-0.0645645645645646,0.524160981471394,0.404809377542412,0.71699427816425
-0.0635635635635636,0.522061876295583,0.402541603141148,0.721165115668421
-0.0625625625625626,0.519969501534392,0.400284726825932,0.725335953172592
-0.0615615615615616,0.517883840989908,0.398038704918283,0.729506790676763
-0.0605605605605606,0.515804878490226,0.395803493879877,0.733677628180934
-0.0595595595595596,0.513732597889428,0.393579050312214,0.737848465685105
-0.0585585585585586,0.511666983067567,0.391365330956279,0.742019303189275
-0.0575575575575576,0.509608017930641,0.389162292692206,0.746190140693446
-0.0565565565565566,0.507555686410574,0.386969892538938,0.750360978197617
-0.0555555555555556,0.505509972465197,0.384788087653902,0.754531815701788
-0.0545545545545546,0.503470860078223,0.382616835332661,0.758702653205959
-0.0535535535535536,0.501438333259228,0.380456093008589,0.76287349071013
-0.0525525525525526,0.499412376043634,0.378305818252535,0.7670443282143
-0.0515515515515515,0.49739297249268,0.376165968772486,0.771215165718471
-0.0505505505505505,0.495380106693408,0.374036502413238,0.775386003222642
-0.0495495495495495,0.49337376275864,0.371917377156067,0.779556840726813
-0.0485485485485486,0.491373924826956,0.369808551118388,0.783727678230984
-0.0475475475475475,0.489380577062673,0.367709982553431,0.787898515735155
-0.0465465465465465,0.487393703655828,0.365621629849911,0.792069353239325
-0.0455455455455455,0.485413288822152,0.363543451531693,0.796240190743496
-0.0445445445445445,0.483439316803049,0.361475406257465,0.800411028247667
-0.0435435435435435,0.481471771865583,0.359417452820411,0.804581865751838
-0.0425425425425425,0.479510638302447,0.357369550147881,0.808752703256009
-0.0415415415415415,0.477555900431947,0.35533165730106,0.81292354076018
-0.0405405405405405,0.475607542597983,0.353303733474646,0.81709437826435
-0.0395395395395395,0.473665549170023,0.351285737996521,0.821265215768521
-0.0385385385385385,0.471729904543085,0.349277630327422,0.825436053272692
-0.0375375375375375,0.469800593137719,0.347279370060621,0.829606890776863
-0.0365365365365365,0.46787759939998,0.345290916921594,0.833777728281034
-0.0355355355355355,0.46596090780141,0.343312230767697,0.837948565785205
-0.0345345345345345,0.464050502839019,0.34134327158785,0.842119403289376
-0.0335335335335335,0.462146369035263,0.3393839995022,0.846290240793546
-0.0325325325325325,0.460248490938019,0.337434374761808,0.850461078297717
-0.0315315315315315,0.458356853120571,0.335494357748325,0.854631915801888
-0.0305305305305305,0.456471440181583,0.333563908973665,0.858802753306059
-0.0295295295295295,0.454592236745082,0.331642989079688,0.86297359081023
-0.0285285285285285,0.452719227460437,0.329731558837878,0.867144428314401
-0.0275275275275275,0.450852397002335,0.327829579149023,0.871315265818571
-0.0265265265265265,0.448991730070763,0.325937011042893,0.875486103322742
-0.0255255255255255,0.447137211390985,0.324053815677923,0.879656940826913
-0.0245245245245245,0.445288825713525,0.322179954340894,0.883827778331084
-0.0235235235235235,0.443446557814139,0.320315388446611,0.887998615835255
-0.0225225225225225,0.441610392493802,0.318460079537591,0.892169453339426
-0.0215215215215215,0.439780314578683,0.316613989283741,0.896340290843596
-0.0205205205205205,0.437956308920124,0.314777079482044,0.900511128347767
-0.0195195195195195,0.436138360394619,0.312949312056242,0.904681965851938
-0.0185185185185185,0.434326453903796,0.311130649056519,0.908852803356109
-0.0175175175175175,0.432520574374391,0.309321052659187,0.91302364086028
-0.0165165165165165,0.430720706758233,0.307520485166372,0.917194478364451
-0.0155155155155155,0.428926836032219,0.305728909005699,0.921365315868621
-0.0145145145145145,0.427138947198293,0.303946286729977,0.925536153372792
-0.0135135135135135,0.426319428178495,0.303130178050647,0.92745262004895
-0.0125125125125125,0.426319428178495,0.303130178050647,0.92745262004895
-0.0115115115115115,0.426319428178495,0.303130178050647,0.92745262004895
-0.0105105105105105,0.426319428178495,0.303130178050647,0.92745262004895
-0.00950950950950951,0.426319428178495,0.303130178050647,0.92745262004895
-0.00850850850850851,0.426319428178495,0.303130178050647,0.92745262004895
-0.00750750750750751,0.426319428178495,0.303130178050647,0.92745262004895
-0.00650650650650651,0.426319428178495,0.303130178050647,0.92745262004895
-0.00550550550550551,0.426319428178495,0.303130178050647,0.92745262004895
-0.0045045045045045,0.426319428178495,0.303130178050647,0.92745262004895
-0.0035035035035035,0.426319428178495,0.303130178050647,0.92745262004895
-0.0025025025025025,0.426319428178495,0.303130178050647,0.92745262004895
-0.0015015015015015,0.426319428178495,0.303130178050647,0.92745262004895
-0.0005005005005005,0.426319428178495,0.303130178050647,0.92745262004895
0.0005005005005005,0.426319428178495,0.303130178050647,0.92745262004895
0.0015015015015015,0.426319428178495,0.303130178050647,0.92745262004895
0.0025025025025025,0.426319428178495,0.303130178050647,0.92745262004895
0.0035035035035035,0.426319428178495,0.303130178050647,0.92745262004895
0.0045045045045045,0.426319428178495,0.303130178050647,0.92745262004895
0.00550550550550551,0.426319428178495,0.303130178050647,0.92745262004895
0.00650650650650651,0.426319428178495,0.303130178050647,0.92745262004895
0.00750750750750751,0.426319428178495,0.303130178050647,0.92745262004895
0.00850850850850851,0.426319428178495,0.303130178050647,0.92745262004895
0.00950950950950951,0.426319428178495,0.303130178050647,0.92745262004895
0.0105105105105105,0.426319428178495,0.303130178050647,0.92745262004895
0.0115115115115115,0.426319428178495,0.303130178050647,0.92745262004895
0.0125125125125125,0.426319428178495,0.303130178050647,0.92745262004895
0.0135135135135135,0.426319428178495,0.303130178050647,0.92745262004895
0.0145145145145145,0.426319428178495,0.303130178050647,0.92745262004895
0.0155155155155155,0.426319428178495,0.303130178050647,0.92745262004895
0.0165165165165165,0.426319428178495,0.303130178050647,0.92745262004895
0.0175175175175175,0.426319428178495,0.303130178050647,0.92745262004895
0.0185185185185185,0.426319428178495,0.303130178050647,0.92745262004895
0.0195195195195195,0.426319428178495,0.303130178050647,0.92745262004895
0.0205205205205205,0.426319428178495,0.303130178050647,0.92745262004895
0.0215215215215215,0.426319428178495,0.303130178050647,0.92745262004895
0.0225225225225225,0.426319428178495,0.303130178050647,0.92745262004895
0.0235235235235235,0.426319428178495,0.303130178050647,0.92745262004895
0.0245245245245245,0.426319428178495,0.303130178050647,0.92745262004895
0.0255255255255255,0.426319428178495,0.303130178050647,0.92745262004895
0.0265265265265265,0.426319428178495,0.303130178050647,0.92745262004895
0.0275275275275275,0.426319428178495,0.303130178050647,0.92745262004895
0.0285285285285285,0.426319428178495,0.303130178050647,0.92745262004895
0.0295295295295295,0.426319428178495,0.303130178050647,0.92745262004895
0.0305305305305305,0.426319428178495,0.303130178050647,0.92745262004895
0.0315315315315315,0.426319428178495,0.303130178050647,0.92745262004895
0.0325325325325325,0.426319428178495,0.303130178050647,0.92745262004895
0.0335335335335335,0.426319428178495,0.303130178050647,0.92745262004895
0.0345345345345345,0.426319428178495,0.303130178050647,0.92745262004895
0.0355355355355355,0.426319428178495,0.303130178050647,0.92745262004895
0.0365365365365365,0.426319428178495,0.303130178050647,0.92745262004895
0.0375375375375375,0.426319428178495,0.303130178050647,0.92745262004895
0.0385385385385385,0.426319428178495,0.303130178050647,0.92745262004895
0.0395395395395395,0.426319428178495,0.303130178050647,0.92745262004895
0.0405405405405405,0.426319428178495,0.303130178050647,0.92745262004895
0.0415415415415415,0.426319428178495,0.303130178050647,0.92745262004895
0.0425425425425425,0.426319428178495,0.303130178050647,0.92745262004895
0.0435435435435435,0.426319428178495,0.303130178050647,0.92745262004895
0.0445445445445445,0.426319428178495,0.303130178050647,0.92745262004895
0.0455455455455455,0.426319428178495,0.303130178050647,0.92745262004895
0.0465465465465465,0.426319428178495,0.303130178050647,0.92745262004895
0.0475475475475475,0.426319428178495,0.303130178050647,0.92745262004895
0.0485485485485486,0.426319428178495,0.303130178050647,0.92745262004895
0.0495495495495495,0.426319428178495,0.303130178050647,0.92745262004895
0.0505505505505505,0.426319428178495,0.303130178050647,0.92745262004895
0.0515515515515515,0.426319428178495,0.303130178050647,0.92745262004895
0.0525525525525526,0.426319428178495,0.303130178050647,0.92745262004895
0.0535535535535536,0.426319428178495,0.303130178050647,0.92745262004895
0.0545545545545546,0.426319428178495,0.303130178050647,0.92745262004895
0.0555555555555556,0.426319428178495,0.303130178050647,0.92745262004895
0.0565565565565566,0.426319428178495,0.303130178050647,0.92745262004895
0.0575575575575576,0.426319428178495,0.303130178050647,0.92745262004895
0.0585585585585586,0.426319428178495,0.303130178050647,0.92745262004895
0.0595595595595596,0.426319428178495,0.303130178050647,0.92745262004895
0.0605605605605606,0.426319428178495,0.303130178050647,0.92745262004895
0.0615615615615616,0.426319428178495,0.303130178050647,0.92745262004895
0.0625625625625626,0.426319428178495,0.303130178050647,0.92745262004895
0.0635635635635636,0.426319428178495,0.303130178050647,0.92745262004895
